dist_to_military_base	reported_at	weather	dist_to_airport	airport_name	longitude	county	latitude	shape	military_component	airport_type	location	duration	military_site	sighted_at	military_area
4.738715686696982	20040602	[object Object]	1.4656759562745674	Wbtv Heliport	-80.8431268	[object Object]	35.2270869	 light	AF Guard	heliport	 Charlotte, NC	20-30 sec	Charlotte/Douglas IAP	19971225	635217.015625
170.51876854543923	20040531	[object Object]	0.6301953092860585	Upsala Heliport	-90.4774462135385	[object Object]	49.04295675	 other	AF Guard	heliport	 Milton (Canada), ON	5 minutes	Duluth IAP	19990420	2722798.84375
26.70797074601874	20040622	[object Object]	0.8362703547308504	Tragesser Airport	-86.058442	[object Object]	40.2899154	 sphere	AF Reserve	small_airport	 Tipton, IN	15 minutes	Grissom ARB	19961020	9858481.26953125
30.37582172118293	20040626	[object Object]	3.7237500846597626	Woodsfield Heliport	-81.1078783	[object Object]	39.7157533	 cylinder	Army Guard	heliport	 Monroe County, OH	1 minute	Williamstown	19961010	697250.46875
10.64504529351253	20040611	[object Object]	0.793875764747613	Western Missouri Medical Center Heliport	-93.7360498	[object Object]	38.7627893	 triangle	AF Active	heliport	 Warrensburg, MO	45 minuts	Whiteman AFB	19970726	27816078.9609375
3.9586793189798497	20040518	[object Object]	1.0136555074830742	Baptist Hospital Heliport	-87.2169149	[object Object]	30.421309	 disk	Navy Active	heliport	 Pensacola, FL	approx. 20 mins	Corry Station	19911115	2438988.1796875
10.148970091303113	20040621	[object Object]	0.9161831859722319	Memorial Hospital of Cumberland Heliport	-78.7624714	[object Object]	39.6528509	 unknown	Navy Active	heliport	 Cumberland, MD	seconds	Allegany Ballistics Lab	19950312	10127977.6132812
75.94698848902509	20040619	[object Object]	0.5508391335449159	Havasu Samaritan Regional Hospital Heliport	-114.344001	[object Object]	34.4742786	 other	Army Active	heliport	 Lake Havasu City, AZ	10 minutes	Yuma Proving Ground	19960630	6401973846.82031
125.21019504565564	20040523	[object Object]	6.732398555494539	Jack Mc Namara Field Airport	-124.149861983096	[object Object]	41.8528065	 oval	AF Guard	medium_airport	 Crescent City, CA	20 mins	Klamath Falls Airport-Kingsley Field (ANG)	19950610	2314442.41015625
3.384958457014707	20040620	[object Object]	0.5426949738914839	Bayhealth Medical Center Heliport	-75.5243682	[object Object]	39.158168	 rectangle	AF Active	heliport	 Dover, DE	30 seconds	Dover AFB	19980620	21329039.0117188
3.940101218663002	20040608	[object Object]	1.6153567413274825	Kgtv-10 Parking Lot Heliport	-117.0716239	[object Object]	32.7271413	 sphere	Navy Active	heliport	 No. Hollywood, CA	5 seconds	NB San Diego Dryside	19960810	1858304.56640625
19.935243920821048	20040617	[object Object]	1.0944924760436687	Miami Herald Heliport	-80.1936589	[object Object]	25.7742658	 light	Navy Active	heliport	 Miami, FL	10 - 15 Min.	Dania Beach (Lauderdale)	19950615	358.27734375
38.48097972672892	20040606	[object Object]	11.943254014119136	Blythe Airport	-114.91206909773	[object Object]	33.5603938	 light	MC Active	medium_airport	 Blythe, CA	unknown	Chocolate Mountain Air Gnry Range	19950115	2654678978.53906
9.325074588641522	20040606	[object Object]	3.0853159227849454	Philip Sporn Plant Heliport	-81.9734718	[object Object]	38.986468	 sphere	Army Guard	heliport	 New Haven, WV	30seconds	Jackson County	19990615	2411791.3515625
27.255548531379315	20040605	[object Object]	1.019517438954129	Munroe Regional Medical Center Heliport	-82.1400923	[object Object]	29.1871986	 light	Navy Active	heliport	 Ocala, FL	5 minutes	Pinecastle E.W. Range	19970620	30280363.421875
32.99094832581473	20040630	[object Object]	12.785281863386585	Heavens Gate Ranch Airport	-123.3186987	[object Object]	43.6587309	 circle	Army Guard	small_airport	 Drain, OR	est. 5 min.	NG Lane County MD/Fms	19950612	175423.609375
8.19620306774364	20040609	[object Object]	1.2302621978900654	Beckett Farm Airport	-106.0186025	[object Object]	33.073973	 sphere	AF Active	small_airport	 Tularosa, NM	35-45sec	Holloman AFB	19960808	292392911.925781
12.141408979305366	20040525	[object Object]	2.2667284649213375	St Joseph Hospital Heliport	-90.4328968	[object Object]	38.6008862	 light	AF Active	heliport	 Des Peres, MO	3 min	St Louis AFS	19970704	206828.76171875
97.08608575589953	20040517	[object Object]	4.583397758914954	Fredericton (Forestry Centre) Heliport	-66.6434493564443	[object Object]	45.9976589	 fireball	Navy Active	closed	 West Hills, CA	5 seconds	NAS Portsmouth NCTS Cutler VLF Area	19941226	23252806.7773438
12.121699406983762	20040602	[object Object]	0.09888836999668714	City Hall Heliport	-118.244476	[object Object]	34.054935	 other	AF Active	closed	 Los Angeles, CA	one minute	Los Angeles AFB	19960415	339838.0625
1.522708513544422	20040614	[object Object]	3.132436505293091	Caven Point Usar Center Heliport	-74.028499506621	[object Object]	40.63138815	 unknown	Army Active	heliport	 Ridge, NY	2 minutes	Fort Hamilton	19930114	1132723.69921875
49.969932798653325	20040517	[object Object]	11.309944375956286	Walker Municipal Airport	-94.7269629	[object Object]	47.0041955	 triangle	Army Guard	small_airport	 Akeley, MN	32 minutes	Camp Ripley	19990731	445727232.898438
62.52832495218953	20040605	[object Object]	2.6393500450690848	Vancouver (Vancouver Film Studios) Heliport	-123.0008188	[object Object]	49.2270892	 cigar	Navy Active	closed	 Hollywood, CA	5 minutes	NAS Whidbey Island	19950330	39137019.6640625
15.117653243127446	20040521	[object Object]	0.4413026217111568	Bronson Methodist Hospital Heliport	-85.5872286	[object Object]	42.291707	 fireball	Army Guard	heliport	 Kalamazoo, MI	1min	CTC Fort Custer Trng Center	19981101	55535791.703125
7.979033133188003	20040624	[object Object]	0.03694449577144549	Civic Center Heliport	-118.0000166	[object Object]	33.6783336	 other	Navy Active	heliport	 Huntington Beach, CA	2 minutes	NWS Seal Beach	19910511	28088916.7695312
26.781823170447538	20040611	[object Object]	1.1991696955775584	Flying 'O' Ranch Heliport	-122.0437127	[object Object]	47.3664231	 oval	Navy Active	heliport	 Maple Valley, WA	45 seconds	Manchester	19960322	2388195.078125
26.345307985390683	20040517	[object Object]	5.707550378177772	Massaro Heliport	-73.7635316	[object Object]	40.9690798	 other	Army Guard	heliport	 Scarsdale, NY	5 minutes	Camp Smith	19910120	11330597.90625
9.253703931664145	20040605	[object Object]	1.3079510047456668	Newport Helistop	-74.0323752	[object Object]	40.7433066	 disk	Army Active	heliport	 Hoboken, NJ	30 min	Fort Hamilton	19980101	1132723.69921875
73.62415433107061	20040605	[object Object]	1.753230104983876	Grande Ronde Hospital EMS Heliport	-118.0704464	[object Object]	45.3131421	 circle	Army Act	heliport	 LaGrande, OR	10 min	Umatilla Chem Depot	19980118	165395321.648438
70.82132460975114	20040606	[object Object]	0.5082619027309436	St Anthony Memorial Hospital Heliport	-88.54348	[object Object]	39.1201433	 cigar	AF Guard	heliport	 Effingham, IL	30sec	Hulman Fld	19950910	471872.375
1.5911231820055014	20040703	[object Object]	0.746001279194412	Southeast Superior Court Heliport	-118.0849169	[object Object]	33.9092802	 other	AF Reserve	heliport	 Norwalk, CA	one minute	Norwalk	19900519	294766.6328125
33.95764192692045	20040521	[object Object]	0.5606684645033979	Baptist Memorial Hospital Heliport	-89.5297973	[object Object]	35.7453551	 rectangle	Navy Active	heliport	 Ripley, TN	30 min	Northside Mid-South	19991022	2531351.25390625
42.591349395883235	20040601	[object Object]	1.5359434044341513	The Medical Center at Franklin Heliport	-86.5772177	[object Object]	36.722263	 disk	AF Guard	heliport	 Franklin, KY	2 Minutes	Nashville IAP	19940601	546386.828125
9.88382465949979	20040524	[object Object]	0.4947954833922673	St Joseph Hospital Heliport	-122.4398746	[object Object]	47.2495798	 light	Army Active	heliport	 Tacoma, WA	15 minutes	Fort Lewis	19981024	769332661.617188
5.601734884408485	20040630	[object Object]	0.46441038069967605	Tooele Valley Hospital Heliport	-112.29828	[object Object]	40.5307776	 unknown	Army Active	heliport	 Tooele, UT	20 minutes	Tooele Army Depot	19950724	166689850.75
6.15360992566112	20040607	[object Object]	0.16785575093050012	Teco Plaza Heliport	-82.458444	[object Object]	27.9477595	 disk	AF Active	heliport	 Tampa, FL	10 minutes	MacDill AFB	19920315	29557330.0488281
3.8647256370308916	20040608	[object Object]	0.3282997551940185	Hahnemann Heliport	-75.1635899	[object Object]	39.9523993	 light	Navy Active	heliport	 Philadelphia, PA	2-3 min.	NSA Mechanicsburg Det Philadelphia Annex PNBC	19950721	1819000.19921875
39.51798589227373	20040605	[object Object]	1.8803960455751116	Ivinson Memorial Hospital Heliport	-105.591101	[object Object]	41.311367	 light	AF Active	heliport	 Laramie, WY	2 odd lights	F E Warren AFB	19920624	41938008.1328125
17.97769722439346	20040806	[object Object]	9.681959510925626	Roesler Timber Company Heliport	-121.7304882	[object Object]	48.0074736	 oval	Navy Active	heliport	 Snohomish, WA	30-40sec	Jim Creek	19980422	43893083.921875
117.23673168162634	20040720	[object Object]	15.19489564216301	Swenson Airport	-103.1996219	[object Object]	46.8852906	 light	Army Guard	small_airport	 Belfield, ND	15 minutes	NG Bismarck RJB Complex	19970717	786799.5859375
66.98321734939228	20040720	[object Object]	0.6729388895449879	San Joaquin Community Hospital Heliport	-119.0194639	[object Object]	35.3738712	 triangle	AF Active	heliport	 Bakersfield, CA	1 minute	Edwards AFB	19980601	1858332842.64844
21.407064026717364	20040807	[object Object]	0.38755103943396957	Friday Harbor Seaplane Base	-123.0171242	[object Object]	48.5342662	 fireball	Navy Active	seaplane_base	 Friday Harbor, WA	a few seconds	NAS Whidbey Island	19980422	39137019.6640625
14.528284437058717	20040722	[object Object]	3.967887465702427	Plouffe Landing Seaplane Base	-71.5412101	[object Object]	41.8310404	 rectangle	Army Guard	seaplane_base	 Johnston, RI	1 min	NG Camp Fogarty TS	19970101	2728225.06640625
2.505403035220766	20040801	[object Object]	0.16725393605289537	State Capital Parking Lot Heliport	-84.3901849	[object Object]	33.7490987	 sphere	Army Guard	heliport	 Atlanta, GA	4 minutes	NG Atlanta - Confederate Ave	19970404	401116.8828125
101.35617700169078	20040719	[object Object]	1.0479279245346447	Department of Public Safety Heliport	-101.8551665	[object Object]	33.5778631	 cigar	AF Active	heliport	 Lubbock, TX	20-30 minutes	Cannon AFB	19921015	20574735.7382812
25.94084259630184	20040713	[object Object]	0.7383749874530283	Manatee Memorial Hospital Heliport	-82.5748194	[object Object]	27.4989278	 cigar	AF Active	heliport	 Bradenton, FL	5 seconds	MacDill AFB	19980314	29557330.0488281
143.60536831750338	20040811	[object Object]	14.575999315438478	Pemberton Regional Airport	-122.47453235	[object Object]	50.42992075	 fireball	Navy Active	small_airport	 Whistler (Canada), BC	2-5 sec.	NAS Whidbey Island	19980422	39137019.6640625
116.83951260310751	20040713	[object Object]	9.26054462181431	Manjarrez de Caborca Airport	-112.0845	[object Object]	30.7505	 oval	AF Guard	small_airport	 El Ajusco (Mexico),	3 hrs	Tucson IAP	19940508	531093.87890625
52.71015450090372	20040817	[object Object]	10.431390626913343	Buck Hollar Airport	-79.4639158	[object Object]	36.7468036	 disk	Army Guard	small_airport	 Hopewell, VA	3 MIN	MTA Camp Butner	19970720	30603535.78125
13.672052498695898	20040715	[object Object]	10.481177520544358	Shoestring Ranch Airport	-106.5698765	[object Object]	32.5629877	 circle	Navy Active	small_airport	 White Sands Missile Range, NM	30 minutes/less	White Sands	19970707	9160.43359375
24.24869378332224	20040809	[object Object]	4.909292023237466	Decatur General Hospital Heliport	-87.0515069373485	[object Object]	34.61881	 other	Army Active	heliport	 Decatur, AL	2 min or so i ran in scar	Redstone Arsenal	19980712	230417216.289062
1.1208006409917166	20040722	[object Object]	0.27885403092632627	Madigan Hospital Heliport	-122.5549795	[object Object]	47.1086912	 cylinder	Army Guard	heliport	 Fort Lewis, WA	3 min	NG Camp Murray	19990721	2013144.9375
69.14636199729145	20040719	[object Object]	3.143470493435509	Burtch Airport	-80.3310713	[object Object]	43.0317491	 triangle	Army Guard	closed	 Oakland, CA	30 seconds	NG Youngstown TS	19971210	6537604.953125
186.44890913036787	20040713	[object Object]	5.080858588717889	General Ignacio P. Garcia International Airport	-110.9712006	[object Object]	29.065897	 light	Army Active	large_airport	 Bangor, ME	2-3 minutes	Fort Huachuca	19990606	454510247.75
46.85021672168506	20040812	[object Object]	0.8507584642224092	The Medical Center At Bowling Green Heliport	-86.4436018	[object Object]	36.9903199	 unknown	Army Guard	heliport	 Bowling Green, KY	10 to 20 min	W.H. Ford Regional Training Ctr	19981020	71984934.0429688
73.24880644326869	20040725	[object Object]	6.112179833119946	J-Lazy-M Ranch Airport	-111.3888175	[object Object]	42.1138188	 other	AF Active	small_airport	 St. Charles, ID	9 hours	Little Mountain Test Annex	19980521	4965165.609375
17.21214697712147	20040720	[object Object]	1.383163599521441	Dynasty Farms Heliport	-71.2008933	[object Object]	42.7884226	 unknown	Army Guard	heliport	 Salem, NH	30 Minutes	NG MTA Camp Curtis Guil	19970718	5242706.0234375
2.624529677104368	20040816	[object Object]	2.6100424005316625	Wayne Memorial Hospital Inc. Heliport	-77.9927651	[object Object]	35.3848841	 formation	AF Active	heliport	 Goldsboro, NC	20 mins	Seymour Johnson AFB	19970715	19632033.4570312
47.952926489355725	20040803	[object Object]	3.230810203264359	LZ Shadow Heliport	-82.3878709	[object Object]	28.5552719	 fireball	AF Active	heliport	 Brooksville, FL	5 seconds	MacDill AFB	19951017	29557330.0488281
7.276397318425381	20040722	[object Object]	2.5234630191597622	Lakewood Airport	-74.2121964562147	[object Object]	40.092024	 disk	AF Active	small_airport	 Lakewood, NJ	20 minutes	Lakehurst	19920830	51234701.3945312
188.116104397708	20040809	[object Object]	4.636173466566996	La Encarnacion Airport	-100.2901017	[object Object]	25.7686811	 fireball	Navy Active	closed	 Regina (Canada), SK	1 and a half hours	Dixie Target Range	19970404	40827325.1054688
87.26860485744004	20040828	[object Object]	1.8986132758538756	Winnipeg (City of Winnipeg) Heliport	-97.1342891770071	[object Object]	49.8889845	 disk	AF Active	heliport	 Winnipeg (Canada), MB	10 minutes	Cavalier AS	19980608	2470410.13671875
14.462666446634708	20040831	[object Object]	4.882767482760488	Clarks Dream Strip	-82.9460133	[object Object]	39.600618	 disk	Army Guard	closed	 Circleville, OH	3 minutes	NG Rickenbacker (MTA)	19970115	852333.234375
237.35207975022232	20040812	[object Object]	17.60491804881959	Bassano Airport	-112.8677053	[object Object]	50.773332	 unknown	AF Active	small_airport	 Antelope, CA	few minutes	Malmstrom AFB	19951028	29042245.984375
5.785044409254811	20040815	[object Object]	1.3923783346819603	St Francis Hospital Heliport	-104.8253485	[object Object]	38.8339578	 flash	AF Active	heliport	 Colorado Springs, CO	5 seconds	Cheyenne Mountain AFS	19900715	3587965.58203125
27.69438398317854	20040713	[object Object]	7.809902094179643	Ohkay Owingeh Airport	-105.9442915	[object Object]	35.952554	 disk	Army Guard	small_airport	 Los Alamos/Pojoaque, NM	&lt;2 minutes	NG Santa Fe - Onate Complex TS	19930319	2031713.4140625
83.68374269288718	20040806	[object Object]	0.7478483448025761	Ottawa / Gatineau (Casino) Heliport	-75.723267	[object Object]	45.457241	 circle	Army Active	heliport	 Gatineau (Canada), QC	3 minutes	Fort Drum	19990621	853172736.429688
101.35617700169078	20040805	[object Object]	1.0479279245346447	Department of Public Safety Heliport	-101.8551665	[object Object]	33.5778631	 circle	AF Active	heliport	 Lubbock, TX	1 hour	Cannon AFB	19960815	20574735.7382812
21.17820704736811	20040813	[object Object]	5.009571537985226	George Washington Bridge Heliport	-73.897035	[object Object]	40.900288	 circle	Army Active	heliport	 New York City (Bronx), NY	2 minutes	Fort Hamilton	19981119	1132723.69921875
85.68538967878911	20040722	[object Object]	2.065923528711583	Gila Regional Heliport	-108.2793701	[object Object]	32.7725053	 unknown	Army Guard	heliport	 Silver City, NM	30 seconds	NG Las Cruces	19970615	530701.546875
32.76863121135931	20040804	[object Object]	2.082289755787825	St Louise Regional Hospital Heliport	-121.5631723	[object Object]	37.0065078	 light	Navy Active	heliport	 Gilroy, CA	8minutes approx	NAVSUPPDET Monterey	19960730	836931.96484375
28.281057156898182	20040825	[object Object]	0.7795844176759711	Anthony Hospital Heliport	-98.0311728	[object Object]	37.1533554	 disk	AF Active	heliport	 Anthony, KS	1 min	Kegelman Air Force Auxiliary Field	19991120	6732155.5546875
8.17276996299869	20040812	[object Object]	0.36513594157539947	KOTV Heliport	-95.9929113	[object Object]	36.1556805	 rectangle	AF Guard	heliport	 Tulsa, OK	15 minutes	Tulsa IAP	19910901	622596.1171875
22.721968599292484	20040719	[object Object]	1.2203913592319378	Sedona Airport	-111.7929891	[object Object]	34.8657757	 formation	Navy Active	small_airport	 Sedona, AZ	approx 30 minutes	NAVOBSSTA Flagstaff	19930507	1737879.359375
46.09874721521323	20040809	[object Object]	1.8304160706955985	Buttonville Municipal Airport	-79.3393922242901	[object Object]	43.847566	 disk	Army Guard	medium_airport	 Toronto (Canada), ON	approx 3 - 5 minutes	NG Youngstown TS	19901212	6537604.953125
187.95780857663567	20040826	[object Object]	4.56239053948336	La Encarnacion Airport	-100.2877992	[object Object]	25.770135	 unknown	Navy Active	closed	 Vancouver (Canada), BC	10 minutes	Dixie Target Range	19970201	40827325.1054688
5.159922650896351	20040804	[object Object]	2.1911026899378805	Fsa - Everett Heliport	-122.2093344	[object Object]	47.9202948	 cylinder	Navy Active	heliport	 N. Everett, WA	3 Min	NS Everett	19960330	1900098.9140625
9.88382465949979	20040808	[object Object]	0.4947954833922673	St Joseph Hospital Heliport	-122.4398746	[object Object]	47.2495798	 disk	Army Active	heliport	 Tacoma, WA	2 minutes	Fort Lewis	19970307	769332661.617188
14.278410755691567	20040813	[object Object]	1.9530376755044068	Memorial Hospital West Helistop	-80.3412390662562	[object Object]	26.02322025	 triangle	Navy Active	heliport	 Pembroke Pines, FL	about 5 mins	Dania Beach (Lauderdale)	19980410	358.27734375
38.702014269030535	20040713	[object Object]	0.6636548691704047	Carlinville Area Hospital Heliport	-89.8817662	[object Object]	39.2797699	 other	Army Guard	heliport	 Carlinville, IL	1 hour	NG Springfield (TS Camp Lincoln)	19970420	1115264.1015625
7.1017559054834365	20040812	[object Object]	2.713596049839453	Robison Airport	-86.0688811	[object Object]	40.7536528	 egg	AF Active	small_airport	 Peru, IN	15 minutes	Grissom AFB	19910815	9341719.33203125
0.6514331251611162	20040904	[object Object]	0.6999308070723056	San Diego Police Headquarters Heliport	-117.1627714	[object Object]	32.7174209	 disk	Navy Active	heliport	 San Diego, CA	11:00	NB San Diego Broadway Complex	19980504	78357.9609375
23.33382683348826	20041020	[object Object]	3.460778608011935	Burnett Landing Airport	-122.0514335	[object Object]	47.0797219	 changing	Army Active	small_airport	 Carbonado, WA	30mins	Fort Lewis	19940916	769332661.617188
21.447419678894963	20040927	[object Object]	0.4878925089575909	Newberg Community Hospital Heliport	-122.9725418	[object Object]	45.300596	 other	Army Guard	closed	 Newberg, OR	4 hours	NG Camp Withycombe Clackamas	19970614	641792.40625
132.05532695826312	20041022	[object Object]	0.8500920157272602	Quebec/Sûreté Heliport	-71.2743272	[object Object]	46.8443248	 oval	Navy Active	closed	 San Francisco, CA	Seconds/1 hour	NAS Portsmouth Redington Township	19960909	100700470.183594
37.4249305158864	20040910	[object Object]	2.0625393531604628	Merced Regional Macready Field	-120.4843269	[object Object]	37.3029568	 circle	Army Active	medium_airport	 Merced, CA	1 minute	Riverbank AAP	19990601	1028810.9375
14.27653734850416	20040912	[object Object]	0.9056130526169107	Newton Memorial Hospital Heliport	-74.7526651	[object Object]	41.0581527	 circle	Army Active	heliport	 Newton, NJ	about 2 min	Picatinny Arsenal	19900626	46701039.390625
60.748092115414586	20041006	[object Object]	7.8997952119944435	Brantford Municipal Airport	-80.1882959	[object Object]	43.1515288	 light	Army Guard	small_airport	 Brantford (Canada), ON	10 weconds	NG Youngstown TS	19940906	6537604.953125
33.71177702123455	20041021	[object Object]	3.7543936691213133	Owensboro Daviess County Airport	-87.1133304	[object Object]	37.7742152	 sphere	Army Guard	medium_airport	 Owensboro, KY	1 hour or longer	W.H. Ford Regional Training Ctr	19931015	71984934.0429688
11.74655557457787	20040919	[object Object]	3.4542776994504956	Woodle Airport	-77.649268	[object Object]	37.5062673	 egg	Army Active	small_airport	 Midlothian, VA	roughly 2 minutes	Defense General Supply Center	19920415	3684965.56640625
2.785324964290106	20041028	[object Object]	0.8005884775486206	Kuakini Medical Center Heliport	-157.846644178573	[object Object]	21.3250785	 light	Army Active	heliport	 Honolulu, HI	varies	Fort Shafter	19940101	2818095.88671875
58.643884180063544	20040906	[object Object]	0.8901100632645826	Willow Springs Memorial Airport	-91.9698742	[object Object]	36.9922768	 triangle	Army Active	small_airport	 Willow Springs, MO	3 min	Fort Leonard Wood	19971028	441659658.144531
60.60668502719886	20040927	[object Object]	1.336530234242558	Smyth County Community Hospital Heliport	-81.5148368	[object Object]	36.8348383	 triangle	Army Active	heliport	 Marion, VA	10 minutes	Radford AAP	19950910	26955127.3164062
13.334410172928553	20040919	[object Object]	3.924796559501974	Wilmington International Airport	-77.9447107	[object Object]	34.2257282	 other	Army Active	medium_airport	 Wilmington, NC	USA/Night sighting	Military Ocean Tml Sunny Point	19980620	68113393.0507812
46.09874721521323	20040928	[object Object]	1.8304160706955985	Buttonville Municipal Airport	-79.3393922242901	[object Object]	43.847566	 triangle	Army Guard	medium_airport	 Toronto (Canada), ON	1-2 minutes	NG Youngstown TS	19960524	6537604.953125
26.08269694795058	20041013	[object Object]	5.6702648043168695	Lake X Airport	-81.0761754	[object Object]	28.1358492	 changing	AF Active	small_airport	 Holopaw, FL	@15minutes	Malabar Transmitter Annex	19960428	3361636.02539062
6.498630335291604	20041014	[object Object]	2.1694050646797916	Indianapolis Metropolitan Airport	-86.0138729	[object Object]	39.9555928	 circle	Army Active	small_airport	 Fishers, IN	8-10 seconds	Fort Benjamin Harrison	19960802	957385.6875
121.32253776105006	20041022	[object Object]	14.833976410303539	General Lucio Blanco International Airport	-98.3708594043181	[object Object]	25.8366364	 formation	Navy Active	medium_airport	 Reynosa (Mexico),	like 5 minutes	NAS Kingsville	19911201	21354790.8632812
12.121699406983762	20040904	[object Object]	0.09888836999668714	City Hall Heliport	-118.244476	[object Object]	34.054935	 oval	AF Active	closed	 Los Angeles, CA	23:00	Los Angeles AFB	19970520	339838.0625
2.1979872523153707	20040908	[object Object]	1.6186347498162585	Rapid City Regional Hospital Heliport	-103.228006	[object Object]	44.081176	 circle	Army Guard	heliport	 Rapid City, SD	15 sec	Camp Rapid	19951210	652680.07421875
32.13579713311384	20041007	[object Object]	2.375147118431879	Three Rivers Municipal Dr Haines Airport	-85.6346222	[object Object]	41.9442722	 triangle	Army Guard	small_airport	 Three Rivers, MI	5 to 10 minuets	CTC Fort Custer Trng Center	19960321	55535791.703125
9.456168441888067	20041018	[object Object]	5.277163486084643	Sumter Airport	-80.3414693	[object Object]	33.9204354	 disk	AF Active	small_airport	 Sumter, SC	&lt;10 minutes	Shaw AFB	19910715	19730473.96875
22.11494968672766	20041015	[object Object]	3.532100400474604	Jantzen Airport	-95.650814	[object Object]	35.9517674	 disk	AF Guard	small_airport	 Coweta, OK	5 hours	Tulsa IAP	19960920	622596.1171875
50.94737999915115	20040904	[object Object]	0.5718716711000857	Executive Inn Heliport	-87.5558483	[object Object]	37.9747645	 triangle	Army Guard	closed	 Evansville, IN	30 minutes	W.H. Ford Regional Training Ctr	19931102	71984934.0429688
21.119802162196347	20040921	[object Object]	5.202359406894452	Frankfort-Highland Airport	-75.070436	[object Object]	43.038959	 disk	AF Active	small_airport	 Frankfort, NY	30 seconds	Rome Laboratory	19930810	639130.76171875
11.431001779203713	20041205	[object Object]	3.6728291726653763	Harrah's Landing Seaplane Base	-74.3645906	[object Object]	39.4101171	 light	AF Guard	seaplane_base	 Brigantine, NJ	5 min	Atlantic City IAP	19980801	2011949.15234375
64.07125740017955	20041204	[object Object]	1.6733318946078217	Sulphur Municipal Airport	-96.9683498	[object Object]	34.5078669	 oval	Army Active	small_airport	 Sulphur, LA	5 TO 10 MIN.	McAlester AAP	19931015	270369970.863281
24.986356386599198	20041029	[object Object]	1.4387843669381895	Shawnee Mission Medical Center Heliport	-94.6707917	[object Object]	38.9822282	 fireball	Army Active	heliport	 Overland Park, KS	a few seconds	Lake City AAP	19980516	26558089.4921875
37.19468031202415	20041204	[object Object]	0.3485194336069747	Fishermen's Hospital Emergency Helistop	-81.0903512	[object Object]	24.7137524	 disk	Navy Active	heliport	 Marathon, FL	10minutes	NAS Key West	19990909	19599140.5585938
58.39194373029507	20041117	[object Object]	1.0838021967432194	Kizer Field	-93.3810057	[object Object]	33.8026107	 sphere	Army Active	small_airport	 Prescott, AR	2hrs	Red River Army Depot	19910901	86924623.6875
83.64993607058777	20041125	[object Object]	2.9203067433854586	Bemidji Regional Airport	-94.890802	[object Object]	47.478654	 triangle	Army Guard	medium_airport	 Bemidji, MN	10 Minutes	Camp Ripley	19971001	445727232.898438
8.784659481457725	20041127	[object Object]	0.9520761391792912	Moore Regional Hospital Heliport	-79.4679317	[object Object]	35.1946235	 triangle	Army Active	heliport	 Pinehurst, NC	30 seconds	Camp Mackall	19950415	48222108.4023438
9.155743098394517	20041125	[object Object]	2.005329966315804	County Medical Center Heliport	-121.9031599	[object Object]	37.3297085	 formation	Navy Active	heliport	 San Jose, CA	5min	NAVPMOSSP Mtn View	19970830	317616.078125
182.03448358528922	20041206	[object Object]	5.397742465939472	Southfork Airport	-87.396433	[object Object]	46.5434914		Army Guard	small_airport	 Marquette, MI	3 sec	MTC-H Camp Grayling	19910825	1172820841.11328
2.676081221037768	20041129	[object Object]	0.3350206776068037	Aurora Presbyterian Hospital Heliport	-104.8319196	[object Object]	39.729432	 triangle	AF Active	heliport	 Aurora, CO	5-10 minutes	Buckley AFB	19981120	22404776.203125
10.093268705892662	20041029	[object Object]	0.2752033620166583	1001 Fourth Avenue Plaza Heliport	-122.3300624	[object Object]	47.6038321	 unknown	Navy Active	heliport	 Seattle, WA	15 seconds	Manchester	19980815	2388195.078125
53.5625910169007	20041028	[object Object]	4.595444681730895	Rebel Field	-81.8651028	[object Object]	35.3340108	 disk	AF Guard	heliport	 Forest City, NC	3-4 hours or longer.	Charlotte/Douglas IAP	19901018	635217.015625
87.26860485744004	20041030	[object Object]	1.8986132758538756	Winnipeg (City of Winnipeg) Heliport	-97.1342891770071	[object Object]	49.8889845	 sphere	AF Active	heliport	 Winnipeg (Canada), MB	1hour	Cavalier AS	19981014	2470410.13671875
32.13579713311384	20041122	[object Object]	2.375147118431879	Three Rivers Municipal Dr Haines Airport	-85.6346222	[object Object]	41.9442722	 light	Army Guard	small_airport	 Three Rivers, MI	10-15 minuets	CTC Fort Custer Trng Center	19960321	55535791.703125
122.41641072442624	20041102	[object Object]	1.8783549757488567	Dorothy Scott Airport	-119.435140295647	[object Object]	48.9364665	 triangle	AF Active	small_airport	 Oroville, WA	2-3 min.	Fairchild AFB	19940620	37675834.96875
48.97287502856925	20041101	[object Object]	1.3313873718400902	Mc Kee Medical Center Heliport	-105.0749801	[object Object]	40.3977612	 other	AF Active	heliport	 Loveland, CO	30 seconds	Buckley AFB	19950531	22404776.203125
5.785044409254811	20041127	[object Object]	1.3923783346819603	St Francis Hospital Heliport	-104.8253485	[object Object]	38.8339578	 sphere	AF Active	heliport	 Colorado Springs, CO	45minutes	Cheyenne Mountain AFS	19990323	3587965.58203125
15.989710023738334	20041108	[object Object]	2.6924096292437474	Wilgrove Air Park	-80.6472904	[object Object]	35.1795892	 triangle	AF Guard	small_airport	 Mint Hill, NC	15 seconds	Charlotte/Douglas IAP	19960524	635217.015625
19.12568855492087	20041031	[object Object]	1.5026976492849873	Cobbetts Pond Seaplane Base	-71.304229	[object Object]	42.8006441	 sphere	AF Active	seaplane_base	 Windham, NH	~ 5 seconds	New Boston AS	19920704	22004568.5234375
